Donor,Location Name,FID of the park,Zone,Location latitude,Location longitude,Unique ID of the Percolation well,Percolation well latitude,Percolation well longitude,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-159,12.97239,77.44731,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-160,12.97228,77.4473,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-161,12.97225,77.44737,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-162,12.97168,77.44739,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-163,12.9717,77.44754,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-164,12.97168,77.44764,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-165,12.97159,77.44758,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-166,12.97155,77.44766,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-167,12.97128,77.4475,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-168,12.9712,77.44758,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-169,12.97117,77.4477,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-170,12.97107,77.44772,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-171,12.97096,77.44773,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-172,12.97086,77.44773,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-173,12.97095,77.44761,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-174,12.9709,77.44752,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-175,12.97101,77.44752,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-176,12.97111,77.44751,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-177,12.97121,77.44734,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-178,12.97108,77.44736,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-179,12.97083,77.44737,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-180,12.97071,77.4474,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-181,12.97059,77.44741,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-182,12.97044,77.44742,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-183,12.97034,77.44743,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-184,12.97022,77.44745,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-185,12.97012,77.44736,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-186,12.9702,77.44724,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-187,12.97039,77.44721,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-188,12.97042,77.44733,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-189,12.97052,77.44732,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-190,12.97062,77.4473,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-191,12.97079,77.44727,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-192,12.97068,77.44719,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-193,12.97058,77.44718,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-194,12.97049,77.4472,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-195,12.9704,77.44723,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-196,12.97092,77.44726,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-197,12.97102,77.44725,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-198,12.97101,77.44719,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-199,12.97114,77.44724,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-200,12.97126,77.44724,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-201,12.97122,77.44733,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-202,12.97134,77.44732,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-203,12.97169,77.44727,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-204,12.97174,77.44726,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-205,12.97173,77.44716,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-206,12.9719,77.44712,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-207,12.97187,77.44723,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-208,12.97196,77.44722,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-209,12.97205,77.4472,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-210,12.972,77.4471,,,,,,,,
Broadcom,"NPKL BDA Park Back side of BWSSB,Seegehalli
",,RR Nagar Zone,,,BC(P2)-211,12.97212,77.44711,,,,,,,,
Broadcom,NPKL Park near Kannahalli BDA Play ground,,,,,BC(P2)125,12.96391,77.46383,,,,,,,,
Broadcom,NPKL Park near Kannahalli BDA Play ground,,,,,BC(P2)126,12.96391,77.46377,,,,,,,,
Broadcom,NPKL Park near Kannahalli BDA Play ground,,,,,BC(P2)127,12.96383,77.46385,,,,,,,,
Broadcom,NPKL Park near Kannahalli BDA Play ground,,,,,BC(P2)128,12.9638,77.46379,,,,,,,,
Broadcom,NPKL Park near Kannahalli BDA Play ground,,,,,BC(P2)129,12.96372,77.46384,,,,,,,,
Broadcom,NPKL Park near Kannahalli BDA Play ground,,,,,BC(P2)130,12.96371,77.46373,,,,,,,,
Broadcom,NPKL Park near Kannahalli BDA Play ground,,,,,BC(P2)131,12.96366,77.46384,,,,,,,,
Broadcom,NPKL Park near Kannahalli BDA Play ground,,,,,BC(P2)132,12.96365,77.46373,,,,,,,,
Broadcom,NPKL Park near Kannahalli BDA Play ground,,,,,BC(P2)133,12.96358,77.46384,,,,,,,,
Broadcom,NPKL Park near Kannahalli BDA Play ground,,,,,BC(P2)134,12.96346,77.46385,,,,,,,,
Broadcom,NPKL Block-1 Park Next to STP-1,,,,,BC(P2)137,12.97042,77.46016,,,,,,,,
Broadcom,NPKL Block-1 Park Next to STP-1,,,,,BC(P2)138,12.97041,77.46012,,,,,,,,
Broadcom,NPKL Block-1 Park Next to STP-1,,,,,BC(P2)139,12.97051,77.46009,,,,,,,,
Broadcom,NPKL Block-1 Park Next to STP-1,,,,,BC(P2)140,12.97061,77.46011,,,,,,,,
Broadcom,NPKL Block-1 Park Back side of STP,,,,,BC(P2)135,12.96866,77.45867,,,,,,,,
Broadcom,NPKL Block-1 Park Back side of STP,,,,,BC(P2)136,12.96863,77.45873,,,,,,,,
Happiest Minds,CCT Thathuguni,,Bommanahalli Zone,,,HM-338,12.83968,77.49796,,,,,,,,
Happiest Minds,CCT Thathuguni,,Bommanahalli Zone,,,HM-339,12.83965,77.49804,,,,,,,,
Happiest Minds,CCT Thathuguni,,Bommanahalli Zone,,,HM-340,12.83959,77.49816,,,,,,,,
Happiest Minds,CCT Thathuguni,,Bommanahalli Zone,,,HM-341,12.83951,77.4983,,,,,,,,
Happiest Minds,CCT Thathuguni,,Bommanahalli Zone,,,HM-342,12.83948,77.49839,,,,,,,,
Happiest Minds,CCT Thathuguni,,Bommanahalli Zone,,,HM-343,12.83946,77.49845,,,,,,,,
Happiest Minds,CCT Thathuguni,,Bommanahalli Zone,,,HM-344,12.8394,77.49855,,,,,,,,
Happiest Minds,CCT Thathuguni,,Bommanahalli Zone,,,HM-345,12.83926,77.49887,,,,,,,,
Happiest Minds,CCT Thathuguni,,Bommanahalli Zone,,,HM-346,12.83928,77.49899,,,,,,,,
Happiest Minds,CCT Thathuguni,,Bommanahalli Zone,,,HM-347,12.83924,77.4991,,,,,,,,
Happiest Minds,CCT Thathuguni,,Bommanahalli Zone,,,HM-348,12.83923,77.4992,,,,,,,,
Happiest Minds,CCT Thathuguni,,Bommanahalli Zone,,,HM-349,12.83921,77.49933,,,,,,,,
Happiest Minds,CCT Thathuguni,,Bommanahalli Zone,,,HM-350,12.83922,77.49945,,,,,,,,
Happiest Minds,CCT Thathuguni,,Bommanahalli Zone,,,HM-351,12.83921,77.49951,,,,,,,,
Happiest Minds,CCT Thathuguni,,Bommanahalli Zone,,,HM-352,12.84025,77.49648,,,,,,,,
Happiest Minds,CCT Thathuguni,,Bommanahalli Zone,,,HM-353,12.84034,77.49655,,,,,,,,
Happiest Minds,CCT Thathuguni,,Bommanahalli Zone,,,HM-354,12.83879,77.49948,,,,,,,,
Happiest Minds,CCT Thathuguni,,Bommanahalli Zone,,,HM-355,12.83785,77.49958,,,,,,,,
Happiest Minds,CCT Thathuguni,,Bommanahalli Zone,,,HM-356,12.83753,77.49988,,,,,,,,
Happiest Minds,CCT Thathuguni,,Bommanahalli Zone,,,HM-357,12.83738,77.49995,,,,,,,,
Happiest Minds,CCT Thathuguni,,Bommanahalli Zone,,,HM-358,12.8373,77.50002,,,,,,,,
Happiest Minds,CCT Thathuguni,,Bommanahalli Zone,,,HM-359,12.83694,77.49909,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-563,12.83769,77.49972,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-564,12.83767,77.49948,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-565,12.83776,77.49928,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-566,12.83807,77.49952,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-567,12.83818,77.49946,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-568,12.83835,77.49945,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-569,12.83852,77.49945,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-570,12.83868,77.49947,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-571,12.83884,77.49947,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-572,12.839,77.49947,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-573,12.83914,77.49949,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-574,12.83554,77.49825,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-575,12.83561,77.49811,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-576,12.8357,77.49806,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-577,12.83574,77.49804,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-578,12.83581,77.4979,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-579,12.83582,77.49785,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-580,12.8359,77.4977,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-582,12.83616,77.49757,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-583,12.83627,77.49753,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-584,12.8362,77.49769,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-585,12.83743,77.49693,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-586,12.83755,77.4969,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-587,12.83769,77.49689,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-588,12.83774,77.49687,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-589,12.83788,77.49682,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M-590,12.83794,77.49681,,,,,,,,
Mphasis,CCT Thataguni,,Outside GBA,,,M581,12.83608,77.49756,,,,,,,,
Broadcom,BSK 6th Stage 8th Block Playground,,,,,BC-P2-621,12.88383,77.49565,,,,,,,,
Broadcom,BSK 6th Stage 8th Block Playground,,,,,BC-P2-622,12.88389,77.49556,,,,,,,,
Broadcom,BSK 6th Stage 8th Block Playground,,,,,BC-P2-623,12.88395,77.49544,,,,,,,,
Broadcom,BSK 6th Stage 8th Block Playground,,,,,BC-P2-624,12.88403,77.49533,,,,,,,,
Broadcom,BSK 6th Stage 8th Block Playground,,,,,BC-P2-626,12.88467,77.49561,,,,,,,,
Broadcom,BSK 6th Stage 8th Block Playground,,,,,BC-P2-627,12.8846,77.49572,,,,,,,,
Broadcom,BSK 6th Stage 8th Block Playground,,,,,BC-P2-628,12.8845,77.49586,,,,,,,,
Broadcom,BSK 6th Stage 8th Block Playground,,,,,BC-P2-630,12.88436,77.4961,,,,,,,,
Broadcom,BSK 6th Stage 8th Block Playground,,,,,BC-P2-631,12.88437,77.49614,,,,,,,,
Broadcom,BSK 6th Stage 8th Block Playground,,,,,BC-P2-629,12.88444,77.49599,,,,,,,,
Broadcom,BSK 6th Stage 8th Block Playground,,,,,BC-P2-625,12.88408613,77.495226,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-33,12.84443,77.51355,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-34,12.84438,77.51351,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-35,12.84431,77.51346,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-36,12.8441,77.51331,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-37,12.84401,77.51321,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-38,12.84304,77.51282,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-39,12.84297,77.51286,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-40,12.84285,77.51295,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-41,12.8428,77.51301,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-42,12.84243,77.51321,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-43,12.84232,77.51329,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-45,12.84213,77.51332,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-46,12.84204,77.51333,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-47,12.84224,77.5133,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-44,12.8412,77.51347,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-48,12.84098,77.51347,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-49,12.84091,77.51349,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-50,12.84081,77.51347,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-51,12.84065,77.51356,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-52,12.84057,77.5135,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-53,12.84046,77.51345,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-54,12.84043,77.51343,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-55,12.84034,77.51335,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-56,12.84032,77.51322,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-57,12.84031,77.51318,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-58,12.84021,77.5132,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-59,12.84041,77.5133,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-60,12.84041,77.51333,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-61,12.84048,77.51324,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-62,12.84097,77.51345,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-63,12.84102,77.51349,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-64,12.84124,77.51347,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-65,12.84126,77.51348,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-66,12.84201,77.51336,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-67,12.84258,77.51318,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-68,12.84261,77.51314,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-69,12.84271,77.51398,,,,,,,,
Wellsfargo,"BWSSB,Thathuguni",,,,,WF-70,12.84253,77.51475,,,,,,,,
Wellsfargo,BDA Park Anjanapura 2nd block,,,,,WF-5,12.86568,77.55312,,,,,,,,
Wellsfargo,BDA Park Anjanapura 2nd block,,,,,WF-6,12.86574,77.55333,,,,,,,,
Wellsfargo,BDA Park Anjanapura 2nd block,,,,,WF-7,12.86573,77.55318,,,,,,,,
Wellsfargo,"BDA Park,Anjanapura next to Astreon technologies",,,,,WF-103,12.87391,77.56223,,,,,,,,
Wellsfargo,"BDA Park,Anjanapura next to Astreon technologies",,,,,WF-104,12.87396,77.5621,,,,,,,,
Wellsfargo,"BDA Park,Anjanapura next to Astreon technologies",,,,,WF-106,12.87396,77.56188,,,,,,,,
Wellsfargo,"BDA Park,Anjanapura next to Astreon technologies",,,,,WF-107,12.87404,77.56176,,,,,,,,
Wellsfargo,"BDA Park,Anjanapura next to Astreon technologies",,,,,WF-108,12.87403,77.56181,,,,,,,,
Wellsfargo,"BDA Park,Anjanapura next to Astreon technologies",,,,,WF-109,12.87402,77.56194,,,,,,,,
Wellsfargo,"BDA Park,Anjanapura next to Astreon technologies",,,,,WF-110,12.87402,77.56202,,,,,,,,
Wellsfargo,"BDA Park,Anjanapura next to Astreon technologies",,,,,WF-105,12.87395084,77.56198438,,,,,,,,
Wellsfargo,BDA Park next Anjanapura main road (Astreon technologies),,,,,WF-08,12.87412,77.56149,,,,,,,,
Wellsfargo,BDA Park next Anjanapura main road (Astreon technologies),,,,,WF-09,12.8741,77.5614,,,,,,,,
Wellsfargo,BDA Park next Anjanapura main road (Astreon technologies),,,,,WF-10,12.87404,77.56136,,,,,,,,
Wellsfargo,BDA Park next Anjanapura main road (Astreon technologies),,,,,WF-11,12.87415,77.5613,,,,,,,,
Wellsfargo,BDA Park next Anjanapura main road (Astreon technologies),,,,,WF-12,12.87406,77.56129,,,,,,,,
Wellsfargo,BBMP Park (Munneshwara Temple park)Narayananagar 3rd Block,,South Zone,,,WF-98,12.87864,77.56015,,,,,,,,
Wellsfargo,BBMP Park (Munneshwara Temple park)Narayananagar 3rd Block,,South Zone,,,WF-99,12.87867,77.55999,,,,,,,,
Wellsfargo,BBMP Park (Munneshwara Temple park)Narayananagar 3rd Block,,South Zone,,,WF-100,12.87865,77.55985,,,,,,,,
Wellsfargo,BBMP Park (Munneshwara Temple park)Narayananagar 3rd Block,,South Zone,,,WF-101,12.87873,77.55979,,,,,,,,
Wellsfargo,BBMP Park (Munneshwara Temple park)Narayananagar 3rd Block,,South Zone,,,WF-102,12.87895,77.55982,,,,,,,,
Wellsfargo,BDA Park-BBMP Park-near MNE Residency,,South Zone,,,WF-71,12.8817,77.55374,,,,,,,,
Wellsfargo,BDA Park-BBMP Park-near MNE Residency,,South Zone,,,WF-72,12.88174,77.55372,,,,,,,,
Wellsfargo,BDA Park-BBMP Park-near MNE Residency,,South Zone,,,WF-73,12.88167,77.55376,,,,,,,,
Wellsfargo,BDA Park-BBMP Park-near MNE Residency,,South Zone,,,WF-74,12.88159,77.55382,,,,,,,,
Wellsfargo,BDA Park-BBMP Park-near MNE Residency,,South Zone,,,WF-75,12.8815,77.55387,,,,,,,,
Wellsfargo,BDA Park-BBMP Park-near MNE Residency,,South Zone,,,WF-76,12.88138,77.55394,,,,,,,,
Wellsfargo,BDA Park-BBMP Park-near MNE Residency,,South Zone,,,WF-77,12.88125,77.55402,,,,,,,,
Wellsfargo,BDA Park-BBMP Park-near MNE Residency,,South Zone,,,WF-78,12.88115,77.55409,,,,,,,,
Wellsfargo,BDA Park-BBMP Park-near MNE Residency,,South Zone,,,WF-79,12.88104,77.55414,,,,,,,,
Wellsfargo,BDA Park-BBMP Park-near MNE Residency,,South Zone,,,WF-80,12.88096,77.55419,,,,,,,,
Wellsfargo,BDA Park-BBMP Park-near MNE Residency,,South Zone,,,WF-81,12.88088,77.55425,,,,,,,,
Wellsfargo,BDA Park-BBMP Park-near MNE Residency,,South Zone,,,WF-82,12.88095,77.55433,,,,,,,,
Wellsfargo,BDA Park-BBMP Park-near MNE Residency,,South Zone,,,WF-83,12.88102,77.55442,,,,,,,,
Wellsfargo,BDA Park-BBMP Park-near MNE Residency,,South Zone,,,WF-84,12.88106,77.55448,,,,,,,,
Wellsfargo,BDA Park-BBMP Park-near MNE Residency,,South Zone,,,WF-85,12.88113,77.55455,,,,,,,,
Wellsfargo,BDA Park-BBMP Park-near MNE Residency,,South Zone,,,WF-86,12.88117,77.55463,,,,,,,,
Wellsfargo,BDA Park-BBMP Park-near MNE Residency,,South Zone,,,WF-87,12.88125,77.55458,,,,,,,,
Wellsfargo,BDA Park-BBMP Park-near MNE Residency,,South Zone,,,WF-88,12.88137,77.55463,,,,,,,,
Wellsfargo,BDA Park-BBMP Park-near MNE Residency,,South Zone,,,WF-89,12.88139,77.5547,,,,,,,,
Wellsfargo,BDA Park-BBMP Park-near MNE Residency,,South Zone,,,WF-90,12.88134,77.55443,,,,,,,,
Wellsfargo,BDA Park-BBMP Park-near MNE Residency,,South Zone,,,WF-91,12.88133,77.55431,,,,,,,,
Wellsfargo,BDA Park-BBMP Park-near MNE Residency,,South Zone,,,WF-92,12.88125,77.55417,,,,,,,,
Wellsfargo,"Doddakallasandra cricket play ground,BBMP",,South Zone,,,WF-13,12.88126,77.55335,,,,,,,,
Wellsfargo,"Doddakallasandra cricket play ground,BBMP",,South Zone,,,WF-14,12.88119,77.55328,,,,,,,,
Wellsfargo,"Doddakallasandra cricket play ground,BBMP",,South Zone,,,WF-15,12.88112,77.55318,,,,,,,,
Wellsfargo,"Doddakallasandra cricket play ground,BBMP",,South Zone,,,WF-16,12.88076,77.5535,,,,,,,,
Wellsfargo,"Doddakallasandra cricket play ground,BBMP",,South Zone,,,WF-17,12.88079,77.55353,,,,,,,,
Wellsfargo,Doddakallasandra cricket play ground,,South Zone,,,WF-93,12.88104,77.55309,,,,,,,,
Wellsfargo,Doddakallasandra cricket play ground,,South Zone,,,WF-94,12.88099,77.55319,,,,,,,,
Wellsfargo,Doddakallasandra cricket play ground,,South Zone,,,WF-95,12.88096,77.55326,,,,,,,,
Wellsfargo,Doddakallasandra cricket play ground,,South Zone,,,WF-96,12.88094,77.55338,,,,,,,,
Wellsfargo,Doddakallasandra cricket play ground,,South Zone,,,WF-97,12.88091,77.5537,,,,,,,,
Wellsfargo,BBMP Park (Lakshman Rao Park),,South Zone,,,WF-111,12.92011,77.57985,,,,,,,,
Wellsfargo,BBMP Park (Lakshman Rao Park),,South Zone,,,WF-112,12.92013,77.57999,,,,,,,,
Wellsfargo,BBMP Park (Lakshman Rao Park),,South Zone,,,WF-113,12.92028,77.57986,,,,,,,,
Wellsfargo,BBMP Park (Lakshman Rao Park),,South Zone,,,WF-114,12.92033,77.57994,,,,,,,,
Wellsfargo,BBMP Park (Lakshman Rao Park),,South Zone,,,WF-115,12.92054,77.57987,,,,,,,,
Wellsfargo,BBMP Park (Lakshman Rao Park),,South Zone,,,WF-116,12.92081,77.57984,,,,,,,,
Wellsfargo,BBMP Park (Lakshman Rao Park),,South Zone,,,WF-117,12.92113,77.57987,,,,,,,,
Wellsfargo,BBMP Park (Lakshman Rao Park),,South Zone,,,WF-118,12.92131,77.57991,,,,,,,,
Wellsfargo,BBMP Park (Lakshman Rao Park),,South Zone,,,WF-119,12.92146,77.5799,,,,,,,,
Wellsfargo,BBMP Park (Lakshman Rao Park),,South Zone,,,WF-120,12.92149,77.57986,,,,,,,,
Wellsfargo,BBMP Park (Lakshman Rao Park),,South Zone,,,WF-121,12.92163,77.57983,,,,,,,,
Wellsfargo,BBMP Park (Lakshman Rao Park),,South Zone,,,WF-122,12.92101,77.57985,,,,,,,,
Wellsfargo,BBMP Park (Lakshman Rao Park),,South Zone,,,WF-123,12.92189,77.57983,,,,,,,,
Wellsfargo,BBMP Park (Lakshman Rao Park),,South Zone,,,WF-124,12.922,77.5798,,,,,,,,
Wellsfargo,BBMP Park (Lakshman Rao Park),,South Zone,,,WF-125,12.92213,77.57978,,,,,,,,
Wellsfargo,BBMP Park (Lakshman Rao Park),,South Zone,,,WF-126,12.92082,77.57983,,,,,,,,
Wellsfargo,BBMP Park (Lakshman Rao Park),,South Zone,,,WF-127,12.92189,77.57975,,,,,,,,
